"event_id","event_title","criterion_url","title","position","source"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/150-8-1-2","8½","1","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/28604-the-great-beauty","The Great Beauty","2","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/28609-tootsie","Tootsie","3","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/28610-the-big-chill","The Big Chill","4","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/408-slacker","Slacker","5","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/314-dazed-and-confused","Dazed and Confused","6","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/847-two-lane-blacktop","Two-Lane Blacktop","7","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/29461-matewan","Matewan","8","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/29164-thelma-louise","Thelma & Louise","9","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/29024-mean-streets","Mean Streets","10","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/29021-lone-star","Lone Star","11","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/33321-basquiat","Basquiat","12","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/29335-election","Election","13","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:995","Matthew McConaughey’s Closet Picks","https://www.criterion.com/films/30908-amores-perros","Amores perros","14","https://www.criterion.com/shop/collection/995-matthew-mcconaughey-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/34534-eyes-wide-shut","Eyes Wide Shut","1","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/34866-house-party","House Party","2","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/28703-a-face-in-the-crowd","A Face in the Crowd","3","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/603-charade","Charade","4","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/30460-double-indemnity","Double Indemnity","5","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/31500-love-basketball","Love & Basketball","6","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/29143-bull-durham","Bull Durham","7","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/314-dazed-and-confused","Dazed and Confused","8","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/32250-citizen-kane","Citizen Kane","9","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/29632-after-hours","After Hours","10","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/boxsets/1237-the-before-trilogy","The Before Trilogy","11","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/446-pickup-on-south-street","Pickup on South Street","12","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:1002","Jason Sudeikis’s Closet Picks","https://www.criterion.com/films/27914-the-devil-s-backbone","The Devil’s Backbone","13","https://www.criterion.com/shop/collection/1002-jason-sudeikis-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/27810-purple-noon","Purple Noon","1","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/219-knife-in-the-water","Knife in the Water","2","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/381-traffic","Traffic","3","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/30206-you-can-count-on-me","You Can Count on Me","4","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/34208-drugstore-cowboy","Drugstore Cowboy","5","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/31627-one-false-move","One False Move","6","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/29429-no-country-for-old-men","No Country for Old Men","7","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/30460-double-indemnity","Double Indemnity","8","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/28832-sex-lies-and-videotape","sex, lies, and videotape","9","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/27871-12-angry-men","12 Angry Men","10","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:985","Matt Damon’s Closet Picks","https://www.criterion.com/films/554-maitresse","Maîtresse","11","https://www.criterion.com/shop/collection/985-matt-damon-s-closet-picks"
"closet:1000","Joan Chen’s Closet Picks","https://www.criterion.com/films/30738-rouge","Rouge","1","https://www.criterion.com/shop/collection/1000-joan-chen-s-closet-picks"
"closet:1000","Joan Chen’s Closet Picks","https://www.criterion.com/films/28050-mulholland-dr","Mulholland Dr.","2","https://www.criterion.com/shop/collection/1000-joan-chen-s-closet-picks"
"closet:1000","Joan Chen’s Closet Picks","https://www.criterion.com/boxsets/844-three-colors","Three Colors","3","https://www.criterion.com/shop/collection/1000-joan-chen-s-closet-picks"
"closet:1000","Joan Chen’s Closet Picks","https://www.criterion.com/films/32141-body-heat","Body Heat","4","https://www.criterion.com/shop/collection/1000-joan-chen-s-closet-picks"
"closet:1000","Joan Chen’s Closet Picks","https://www.criterion.com/boxsets/4117-world-of-wong-kar-wai","World of Wong Kar Wai","5","https://www.criterion.com/shop/collection/1000-joan-chen-s-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/234-the-39-steps","The 39 Steps","1","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/233-the-red-shoes","The Red Shoes","2","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/878-heaven-can-wait","Heaven Can Wait","3","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/27872-design-for-living","Design for Living","4","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/639-the-lady-eve","The Lady Eve","5","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/980-stagecoach","Stagecoach","6","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/28609-tootsie","Tootsie","7","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/34685-flow","Flow","8","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:1001","Wes Anderson’s Mobile Closet Picks","https://www.criterion.com/films/28447-charulata","Charulata","9","https://www.criterion.com/shop/collection/1001-wes-anderson-s-mobile-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/29634-defending-your-life","Defending Your Life","1","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/30553-the-irishman","The Irishman","2","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/28832-sex-lies-and-videotape","sex, lies, and videotape","3","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/286-do-the-right-thing","Do the Right Thing","4","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/28610-the-big-chill","The Big Chill","5","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/29144-blue-velvet","Blue Velvet","6","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/27903-his-girl-friday","His Girl Friday","7","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/28029-the-war-room","The War Room","8","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/boxsets/1237-the-before-trilogy","The Before Trilogy","9","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/boxsets/8208-the-wes-anderson-archive-ten-films-twenty-five-years","The Wes Anderson Archive: Ten Films, Twenty-Five Years","10","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:998","Adam Scott’s Closet Picks","https://www.criterion.com/films/28720-two-days-one-night","Two Days, One Night","11","https://www.criterion.com/shop/collection/998-adam-scott-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/28406-badlands","Badlands","1","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/27529-five-easy-pieces","Five Easy Pieces","2","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/28703-a-face-in-the-crowd","A Face in the Crowd","3","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/28636-fantastic-planet","Fantastic Planet","4","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/33466-i-am-cuba","I Am Cuba","5","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/691-george-washington","George Washington","6","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/29632-after-hours","After Hours","7","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/307-rashomon","Rashomon","8","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/29221-manila-in-the-claws-of-light","Manila in the Claws of Light","9","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:993","Danny McBride’s Closet Picks","https://www.criterion.com/films/29331-night-of-the-living-dead","Night of the Living Dead","10","https://www.criterion.com/shop/collection/993-danny-mcbride-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/boxsets/334-the-killers","The Killers","1","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/boxsets/558-john-cassavetes-five-films","John Cassavetes: Five Films","2","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/599-for-all-mankind","For All Mankind","3","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/767-the-complete-mr-arkadin","The Complete Mr. Arkadin","4","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/721-the-testament-of-dr-mabuse","The Testament of Dr. Mabuse","5","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/boxsets/1145-the-apu-trilogy","The Apu Trilogy","6","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/30616-scorsese-shorts","Scorsese Shorts","7","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/boxsets/3506-martin-scorsese-s-world-cinema-project-no-3","Martin Scorsese’s World Cinema Project No. 3","8","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/33245-malcolm-x","Malcolm X","9","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/31590-lost-highway","Lost Highway","10","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/boxsets/934-the-qatsi-trilogy","The Qatsi Trilogy","11","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/28835-the-player","The Player","12","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/28820-boyhood","Boyhood","13","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/31627-one-false-move","One False Move","14","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/28685-the-black-stallion","The Black Stallion","15","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:984","Christopher Nolan’s Closet Picks","https://www.criterion.com/films/32250-citizen-kane","Citizen Kane","16","https://www.criterion.com/shop/collection/984-christopher-nolan-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/boxsets/558-john-cassavetes-five-films","John Cassavetes: Five Films","1","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/29771-hollywood-shuffle","Hollywood Shuffle","2","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/31917-uncut-gems","Uncut Gems","3","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/34370-sorcerer","Sorcerer","4","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/28561-all-that-jazz","All That Jazz","5","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/30975-jo-jo-dancer-your-life-is-calling","Jo Jo Dancer, Your Life Is Calling","6","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/27523-house","House","7","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/248-the-battle-of-algiers","The Battle of Algiers","8","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/boxsets/1554-police-story-police-story-2","Police Story / Police Story 2","9","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/boxsets/6970-jackie-chan-emergence-of-a-superstar","Jackie Chan: Emergence of a Superstar","10","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/28658-les-blank-always-for-pleasure","Les Blank: Always for Pleasure","11","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:991","Eric Andre’s Closet Picks","https://www.criterion.com/films/33245-malcolm-x","Malcolm X","12","https://www.criterion.com/shop/collection/991-eric-andre-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/29460-the-last-waltz","The Last Waltz","1","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/636-written-on-the-wind","Written on the Wind","2","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/boxsets/564-eclipse-series-12-aki-kaurismaki-s-proletariat-trilogy","Eclipse Series 12: Aki Kaurismäki’s Proletariat Trilogy","3","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/28059-the-celebration","The Celebration","4","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/149-pierrot-le-fou","Pierrot le fou","5","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/32533-love-affair","Love Affair","6","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/32661-the-worst-person-in-the-world","The Worst Person in the World","7","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/29026-now-voyager","Now, Voyager","8","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/29025-mildred-pierce","Mildred Pierce","9","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/films/29602-leave-her-to-heaven","Leave Her to Heaven","10","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:1003","Jack Coyne’s Closet Picks","https://www.criterion.com/boxsets/138-the-brd-trilogy","The BRD Trilogy","11","https://www.criterion.com/shop/collection/1003-jack-coyne-s-closet-picks"
"closet:980","Finneas’s Closet Picks","https://www.criterion.com/films/28547-a-hard-day-s-night","A Hard Day’s Night","1","https://www.criterion.com/shop/collection/980-finneas-s-closet-picks"
"closet:980","Finneas’s Closet Picks","https://www.criterion.com/films/34534-eyes-wide-shut","Eyes Wide Shut","2","https://www.criterion.com/shop/collection/980-finneas-s-closet-picks"
"closet:980","Finneas’s Closet Picks","https://www.criterion.com/films/32169-sound-of-metal","Sound of Metal","3","https://www.criterion.com/shop/collection/980-finneas-s-closet-picks"
"closet:980","Finneas’s Closet Picks","https://www.criterion.com/films/33246-wall-e","WALL·E","4","https://www.criterion.com/shop/collection/980-finneas-s-closet-picks"
"closet:980","Finneas’s Closet Picks","https://www.criterion.com/films/27916-punch-drunk-love","Punch-Drunk Love","5","https://www.criterion.com/shop/collection/980-finneas-s-closet-picks"
"closet:980","Finneas’s Closet Picks","https://www.criterion.com/films/30124-roma","Roma","6","https://www.criterion.com/shop/collection/980-finneas-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/906-hoop-dreams","Hoop Dreams","1","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/28895-come-and-see","Come and See","2","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/29964-paper-moon","Paper Moon","3","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/29164-thelma-louise","Thelma & Louise","4","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/30465-happiness","Happiness","5","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/boxsets/7581-gregg-araki-s-teen-apocalypse-trilogy","Gregg Araki’s Teen Apocalypse Trilogy","6","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/27916-punch-drunk-love","Punch-Drunk Love","7","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/30203-hud","Hud","8","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/29024-mean-streets","Mean Streets","9","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:986","Cooper Hoffman’s Closet Picks","https://www.criterion.com/films/28032-love-streams","Love Streams","10","https://www.criterion.com/shop/collection/986-cooper-hoffman-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/films/27526-modern-times","Modern Times","1","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/films/377-sisters","Sisters","2","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/films/28055-being-john-malkovich","Being John Malkovich","3","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/films/835-martha-graham-dance-on-film","Martha Graham: Dance on Film","4","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/films/29219-the-color-of-pomegranates","The Color of Pomegranates","5","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/boxsets/934-the-qatsi-trilogy","The Qatsi Trilogy","6","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/films/28058-the-game","The Game","7","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:990","Thomas Bangalter’s Closet Picks","https://www.criterion.com/films/28059-the-celebration","The Celebration","8","https://www.criterion.com/shop/collection/990-thomas-bangalter-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/films/28849-black-girl","Black Girl","1","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/films/364-il-posto","Il posto","2","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/films/29599-claudine","Claudine","3","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/films/29024-mean-streets","Mean Streets","4","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/films/27810-purple-noon","Purple Noon","5","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/films/29154-moonstruck","Moonstruck","6","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/boxsets/4117-world-of-wong-kar-wai","World of Wong Kar Wai","7","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:992","Colman Domingo’s Closet Picks","https://www.criterion.com/films/737-coup-de-grace","Coup de grâce","8","https://www.criterion.com/shop/collection/992-colman-domingo-s-closet-picks"
"closet:981","John Leguizamo’s Closet Picks","https://www.criterion.com/films/28739-the-piano-teacher","The Piano Teacher","1","https://www.criterion.com/shop/collection/981-john-leguizamo-s-closet-picks"
"closet:981","John Leguizamo’s Closet Picks","https://www.criterion.com/films/30124-roma","Roma","2","https://www.criterion.com/shop/collection/981-john-leguizamo-s-closet-picks"
"closet:981","John Leguizamo’s Closet Picks","https://www.criterion.com/films/27848-a-man-escaped","A Man Escaped","3","https://www.criterion.com/shop/collection/981-john-leguizamo-s-closet-picks"
"closet:981","John Leguizamo’s Closet Picks","https://www.criterion.com/films/286-do-the-right-thing","Do the Right Thing","4","https://www.criterion.com/shop/collection/981-john-leguizamo-s-closet-picks"
"closet:981","John Leguizamo’s Closet Picks","https://www.criterion.com/films/972-el-norte","El Norte","5","https://www.criterion.com/shop/collection/981-john-leguizamo-s-closet-picks"
"closet:981","John Leguizamo’s Closet Picks","https://www.criterion.com/films/27565-the-gold-rush","The Gold Rush","6","https://www.criterion.com/shop/collection/981-john-leguizamo-s-closet-picks"
"closet:982","Camila Mendes’s Closet Picks","https://www.criterion.com/films/28604-the-great-beauty","The Great Beauty","1","https://www.criterion.com/shop/collection/982-camila-mendes-s-closet-picks"
"closet:982","Camila Mendes’s Closet Picks","https://www.criterion.com/films/33532-triangle-of-sadness","Triangle of Sadness","2","https://www.criterion.com/shop/collection/982-camila-mendes-s-closet-picks"
